Temmuz 2026;;;;;;;;;;;;;;;;;;
Marka Kodu;Tip Kodu;Marka Adı;Tip Adı;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012
94;1049;MITSUBISHI;CANTER TFB35L MT KAMYONET;0;0;0;0;0;0;0;0;1027793;965528;896355;0;0;0;0
94;1050;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x4 MT DRAGON;0;0;0;0;0;0;0;0;0;973990;0;0;0;0;0
94;1051;MITSUBISHI;L200 CIFT KABIN KANYONET 4X4 AT DRAGON;0;0;0;0;0;0;0;0;0;1028655;0;0;0;0;0
94;1052;MITSUBISHI;FUSO CANTER 8BL CIFT KABIN KAMYON;0;0;0;0;0;0;0;1604039;1493811;1393544;0;0;0;0;0
94;1053;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x2 MT TORNADO E6;0;0;0;0;0;0;0;1117748;918730;902961;0;0;0;0;0
94;1054;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x2 AT TORNADO E6;0;0;0;0;0;0;0;1144688;984554;929332;0;0;0;0;0
94;1055;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x4 MT STORM E6;0;0;0;0;0;0;0;1144269;984481;928884;0;0;0;0;0
94;1056;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x4 MT TORNADO E6;0;0;0;0;0;0;0;1172568;942957;887743;0;0;0;0;0
94;1057;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x4 AT BLIZZARD E6;0;0;0;0;0;0;0;1271669;1132793;1118964;0;0;0;0;0
94;1058;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x4 MT DRAGON E6;0;0;0;0;0;0;0;0;1028707;973746;0;0;0;0;0
94;1059;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x4 AT DRAGON E6;0;0;0;0;0;0;0;0;1083944;1028807;0;0;0;0;0
94;1060;MITSUBISHI;L200 CIFT KABIN KAMYONET 4x4 AT TORNADO E6;0;0;0;0;0;0;0;1202701;1044088;1006469;0;0;0;0;0
94;1061;MITSUBISHI;ECLIPSE CROSS 1.5 2WD INVITE MT;0;0;0;0;0;0;1241012;1151807;1000946;0;0;0;0;0;0
94;1062;MITSUBISHI;ECLIPSE CROSS 1.5 2WD INTENSE CVT;0;0;0;0;0;0;1540163;1377498;1232391;0;0;0;0;0;0
94;1063;MITSUBISHI;ECLIPSE CROSS 1.5 4WD INTENSE CVT;0;0;0;0;0;0;0;0;1315361;0;0;0;0;0;0
94;1064;MITSUBISHI;ECLIPSE CROSS 1.5 4WD INTENSE PLUS CVT;0;0;0;0;0;0;0;1502548;1350549;0;0;0;0;0;0
94;1065;MITSUBISHI;ECLIPSE CROSS 1.5 4WD INSTYLE CVT;0;0;0;0;0;0;1825270;1675423;1382204;0;0;0;0;0;0
94;1066;MITSUBISHI;L200 KAMYONET 4x4 TORNADO AT CRAWLER STANDART;0;0;0;0;0;0;0;1260413;1095194;0;0;0;0;0;0
94;1067;MITSUBISHI;L200 KAMYONET 4x4 BLIZZARD AT CRAWLERSTANDART;0;0;0;0;0;0;0;1319684;1150410;0;0;0;0;0;0
94;1068;MITSUBISHI;L200 KAMYONET 4x4 TORNADO AT CRAWLER KONFOR;0;0;0;0;0;0;0;1287776;1124376;0;0;0;0;0;0
94;1069;MITSUBISHI;L200 KAMYONET 4x4 BLIZZARD AT CRAWLER KONFOR;0;0;0;0;0;0;0;1345766;1177458;0;0;0;0;0;0
94;1070;MITSUBISHI;L200 KAMYONET 4x4  TORNADO AT CRAWLER LUX;0;0;0;0;0;0;0;1310867;1146461;0;0;0;0;0;0
94;1071;MITSUBISHI;L200 KAMYONET 4x4 AT BLIZZARD AT CRAWLER LUX;0;0;0;0;0;0;0;1369405;1200021;0;0;0;0;0;0
94;1072;MITSUBISHI;FUSO CANTER 8B MT KAMYON (AEBS);0;0;0;0;1477926;1402124;1333557;1245425;0;0;0;0;0;0;0
94;1073;MITSUBISHI;FUSO CANTER 9B MT KAMYON (AEBS);0;0;0;0;1617902;1552980;1511584;1399772;0;0;0;0;0;0;0
94;1074;MITSUBISHI;FUSO CANTER 9BL MT KAMYON (AEBS);0;0;0;0;1652594;1604382;1528684;1383042;0;0;0;0;0;0;0
94;1075;MITSUBISHI;L200 CIFT KABIN KAMYONET 2.2 4x2 TORNADO MT;0;0;0;0;0;1525894;1244044;1185677;0;0;0;0;0;0;0
94;1076;MITSUBISHI;L200 CIFT KABIN KAMYONET 2.2 4x2 TORNADO AT;0;0;0;0;0;1591976;1215583;1203428;0;0;0;0;0;0;0
94;1077;MITSUBISHI;L200 CIFT KABIN KAMYONET 2.2 4x4 BLIZZARD AT;0;0;0;0;0;1951841;1519295;1500728;0;0;0;0;0;0;0
94;1078;MITSUBISHI;L200 CIFT KABIN KAMYONET 2.2 4x4 PREMIUM AT;0;0;0;0;0;2045367;1548418;1463589;0;0;0;0;0;0;0
94;1079;MITSUBISHI;ECLIPSE CROSS 1.5 2WD INTENSE PLUS CVT;0;0;0;0;0;0;0;1393291;0;0;0;0;0;0;0
94;1080;MITSUBISHI;FUSO CANTER 8BL MT KAMYON (AEBS);0;0;0;0;1513816;1462313;1418758;1331983;0;0;0;0;0;0;0
94;1081;MITSUBISHI;FUSO CANTER 8BL MT CIFT KABIN KAMYON (AEBS);2350000;2300000;2280456;2150430;2080421;2062911;2001714;1723911;0;0;0;0;0;0;0
94;1082;MITSUBISHI;FUSO CANTER 9BXL MT KAMYON (AEBS);2500000;2450600;2401680;2381678;2110304;2009322;1529429;1388297;0;0;0;0;0;0;0
94;1083;MITSUBISHI;L200 KAMYONET 4x4 PREMIUM AT CRAWLER LUKS;0;0;0;0;0;0;0;1463589;0;0;0;0;0;0;0
94;1084;MITSUBISHI;L200 CIFT KABIN KAMYONET 2.2 4x4 STORM MT;0;0;0;0;0;1645076;1421107;1403748;0;0;0;0;0;0;0
94;1085;MITSUBISHI;L200 CIFT KABIN KAMYONET 2.2 4x4 TORNADO MT;0;0;0;0;0;1665211;1295677;1279852;0;0;0;0;0;0;0
94;1086;MITSUBISHI;ECLIPSE CROSS 1.5 2WD INVITE CVT;0;0;0;0;0;0;1339773;0;0;0;0;0;0;0;0
94;1087;MITSUBISHI;L200KAMYONET 2.2 4x4 BLIZZARDAT CRAWLER STAND;0;0;0;0;0;0;1176108;0;0;0;0;0;0;0;0
94;1088;MITSUBISHI;L200KAMYONET 2.2 4x4 BLIZZARDATCRAWLER KONFOR;0;0;0;0;0;1876642;1484378;0;0;0;0;0;0;0;0
94;1089;MITSUBISHI;L200KAMYONET 2.2 4x4 BLIZZARD AT CRAWLER LUKS;0;0;0;0;0;1916908;1484378;0;0;0;0;0;0;0;0
94;1090;MITSUBISHI;ECLIPSE CROSS 1.5 2WD INVITE CVT SPORT PACK;0;0;0;0;0;0;1411860;0;0;0;0;0;0;0;0
94;1092;MITSUBISHI;SPACESTAR 1.2 INTENSE CVT SPORT PACK;0;0;0;0;0;852946;0;0;0;0;0;0;0;0;0
94;1093;MITSUBISHI;FUSO CANTER 3.5B MT KAMYONET AEBS STEP D;0;0;0;1665370;1528528;0;0;0;0;0;0;0;0;0;0
94;1094;MITSUBISHI;FUSO CANTER 8B MT KAMYON AEBS STEP-E;2300000;2250696;2201832;2173404;1950237;0;0;0;0;0;0;0;0;0;0
94;1095;MITSUBISHI;FUSO CANTER 8BL MT KAMYON AEBS STEP-E;2350000;2280552;2211547;2197222;1181446;0;0;0;0;0;0;0;0;0;0
94;1096;MITSUBISHI;FUSO CANTER 8BL DC MT KAMYON AEBS STEP-E;0;0;0;2095483;2009472;0;0;0;0;0;0;0;0;0;0
94;1097;MITSUBISHI;FUSO CANTER 9B MT KAMYON AEBS STEP-E;2400000;2350825;2302110;2151505;2061301;0;0;0;0;0;0;0;0;0;0
94;1098;MITSUBISHI;FUSO CANTER 9BL MT KAMYON AEBS STEP-E;2450000;2400838;2352145;2302110;2090489;0;0;0;0;0;0;0;0;0;0
94;1099;MITSUBISHI;FUSO CANTER 9BXL MT AEBS 9BXL MT;0;0;0;0;2047463;0;0;0;0;0;0;0;0;0;0
94;1100;MITSUBISHI;PAJERO 3.8 V6;0;0;0;0;0;5150159;0;0;0;0;0;0;0;0;0
94;1101;MITSUBISHI;FUSO CANTER 3.5BL MT KAMYONET;0;2205882;2188632;2050713;0;0;0;0;0;0;0;0;0;0;0
100;404;TOFAS-FIAT;DOBLO COMBI 1.3 MULTIJET PREMIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467668
100;419;TOFAS-FIAT;DOBLO COMBI 1.4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396424
100;452;TOFAS-FIAT;LINEA 1.3 MULTIJET EMOTION (90);0;0;0;0;0;0;0;0;0;0;0;0;0;0;404720
100;457;TOFAS-FIAT;PALIO SOLE 1.4 ACTIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300346
100;458;TOFAS-FIAT;PALIO SOLE 1.4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308255
100;459;TOFAS-FIAT;PALIO SOLE 1.3 MULTIJET ACTIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300346
100;460;TOFAS-FIAT;PALIO SOLE 1.3 MULTIJET DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308365
100;488;TOFAS-FIAT;LINEA 1.6 MULTIJET (105) DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393784
100;490;TOFAS-FIAT;LINEA ACTUAL 1.4 FIRE (77);0;0;0;0;0;0;0;0;0;0;0;0;0;0;363206
100;491;TOFAS-FIAT;LINEA ACTUAL 1.3 MULTIJET (90);0;0;0;0;0;0;0;0;0;0;0;0;0;0;394123
100;492;TOFAS-FIAT;LINEA ACTIVE PLUS 1.4 FIRE (77);0;0;0;0;0;0;0;0;0;0;0;0;0;0;375760
100;493;TOFAS-FIAT;LINEA ACTIVE PLUS 1.4 T-JET (120);0;0;0;0;0;0;0;0;0;0;0;0;0;0;382651
100;494;TOFAS-FIAT;LINEA ACTIVE PLUS 1.3 MULTIJET (90);0;0;0;0;0;0;0;0;0;0;0;0;0;0;394123
100;495;TOFAS-FIAT;LINEA ACTIVE PLUS 1.6 MULTIJET (105);0;0;0;0;0;0;0;0;0;0;0;0;0;0;389351
100;496;TOFAS-FIAT;LINEA DYNAMIC PLUS 1.4 T-JET (120);0;0;0;0;0;0;0;0;0;0;0;0;0;0;389351
100;497;TOFAS-FIAT;LINEA DYNAMIC PLUS 1.3 MULTIJET 90 DUALO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395153
100;498;TOFAS-FIAT;LINEA DYNAMIC PLUS 1.6 MULTIJET (105);0;0;0;0;0;0;0;0;0;0;0;0;0;0;394938
100;499;TOFAS-FIAT;LINEA EMOTION PLUS 1.4 T-JET (120);0;0;0;0;0;0;0;0;0;0;0;0;0;0;389351
100;500;TOFAS-FIAT;LINEA EMOTION PLUS 1.3 MULTIJET 90 DUAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412584
100;501;TOFAS-FIAT;LINEA EMOTION PLUS 1.6 MULTIJET (105);0;0;0;0;0;0;0;0;0;0;0;0;0;0;400088
100;503;TOFAS-FIAT;DOBLO CARGO 1.4 (95) BZ EURO 4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325694
100;504;TOFAS-FIAT;DOBLO CARGO 1.4 (95) BZ EURO 4 PLUS PACK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332700
100;505;TOFAS-FIAT;DOBLO CARGO 1.3 (90) M.JET EURO 4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370110
100;506;TOFAS-FIAT;DOBLO CARGO 1.3 90 M.JET EURO4 PLUS PACK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375256
100;507;TOFAS-FIAT;DOBLO CARGO 1.6 (105) M.JET EURO 4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382566
100;509;TOFAS-FIAT;DOBLO CARGO 2.0 135 M.JET EURO 5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396416
100;510;TOFAS-FIAT;DOBLO CARGO 2.0 135 MJET EURO5 PLUSPACK;0;0;0;0;0;0;0;0;0;0;0;0;0;417727;403559
100;511;TOFAS-FIAT;DOBLO CARGO MAXI 1.6 105 M.JET EURO 4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389363
100;512;TOFAS-FIAT;DOBLO CARGO MAXI 1.6 105 M.JET PLUSPACK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396479
100;513;TOFAS-FIAT;DOBLO CARGO MAXI 2.0 135 M.JET EURO 5;0;0;0;0;0;0;0;0;0;0;0;0;0;417657;403510
100;514;TOFAS-FIAT;DOBLO CARGO MAXI 2.0 135 M.JET PLUS PACK E5;0;0;0;0;0;0;0;0;0;0;0;0;0;426744;410435
100;515;TOFAS-FIAT;DOBLO COMBI 1.4 95 BZ EURO 4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389363
100;516;TOFAS-FIAT;DOBLO COMBI 1.3 90 M.JET EURO 4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427146
100;517;TOFAS-FIAT;DOBLO COMBI 1.6 105 M.JET EURO 4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445264
100;518;TOFAS-FIAT;DOBLO COMBI 1.3 90 M.JET EURO4 ELEGANCE;0;0;0;0;0;0;0;0;0;0;0;0;0;498722;461670
100;519;TOFAS-FIAT;DOBLO COMBI 1.6 105 M.JET EURO4 ELEGANCE;0;0;0;0;0;0;0;0;0;0;0;0;0;488414;466532
100;520;TOFAS-FIAT;DOBLO COMBI 2.0 135 M.JET ELEGANCE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474202
100;521;TOFAS-FIAT;DOBLO COMBI 1.3 90 M.JET PREMIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460120
100;522;TOFAS-FIAT;DOBLO COMBI 1.6 105 M.JET PREMIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;493281
100;523;TOFAS-FIAT;DOBLO COMBI 2.0 135 M.JET PREMIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488400
100;524;TOFAS-FIAT;DOBLO COMBI MAXI 1.6 105 M.JET DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452972
100;525;TOFAS-FIAT;DOBLO COMBI MAXI 1.6 105 M.JET ELEGANCE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469247
100;526;TOFAS-FIAT;DOBLO COMBI MAXI 2.0 135 M.JET ELEGANCE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481202
100;527;TOFAS-FIAT;DOBLO PANORAMA 1.4 (95);0;0;0;0;0;0;0;0;0;0;0;0;0;0;417647
100;528;TOFAS-FIAT;DOBLO PANORAMA 1.3 (90) M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467181
100;529;TOFAS-FIAT;DOBLO PANORAMA 1.6 (105) M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481202
100;530;TOFAS-FIAT;DOBLO CLASSIC CARGO 1.3 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386965
100;531;TOFAS-FIAT;DOBLO CLASSIC CARGO PLUS 1.3 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386965
100;532;TOFAS-FIAT;DOBLO CLASSIC COMBI 1.3 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412069
100;533;TOFAS-FIAT;DOBLO CLASSIC COMBI SAFELINE 1.3 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413363
100;534;TOFAS-FIAT;PALIO SOLE 5K PREMIO 1.4 FIRE (77);0;0;0;0;0;0;0;0;0;0;0;0;0;0;316213
100;535;TOFAS-FIAT;PALIO SOLE 5K PREMIO 1.3 MULTIJET (70);0;0;0;0;0;0;0;0;0;0;0;0;0;0;320684
100;540;TOFAS-FIAT;MY FIORINO CARGO 1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277939
100;541;TOFAS-FIAT;MY FIORINO CARGO 1.4 PLUS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283419
100;542;TOFAS-FIAT;MY FIORINO CARGO 1.3 M.JET (75);0;0;0;0;0;0;0;0;0;0;0;0;0;0;289832
100;543;TOFAS-FIAT;MY FIORINO CARGO 1.3 M.JET (75) PLUS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289888
100;544;TOFAS-FIAT;MY FIORINO COMBIMIX 1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291709
100;545;TOFAS-FIAT;MY FIORINO COMBIMIX 1.3 M.JET (75);0;0;0;0;0;0;0;0;0;0;0;0;0;0;302892
100;546;TOFAS-FIAT;MY FIORINO COMBI 1.4 ACTIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312996
100;547;TOFAS-FIAT;MY FIORINO COMBI 1.3 M.JET ACTIVE (75);0;0;0;0;0;0;0;0;0;0;0;0;0;0;359171
100;548;TOFAS-FIAT;MY FIORINO COMBI 1.4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319316
100;549;TOFAS-FIAT;MY FIORINO COMBI 1.3 M.JET (75) DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341860
100;550;TOFAS-FIAT;MY FIORINO COMBI 1.3 M.JET (75) EMOTION;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397065
100;551;TOFAS-FIAT;MY FIORINO COMBI 1.3 M.JET (75) TREKKING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400779
100;552;TOFAS-FIAT;MY FIORINO COMBI 1.3 M.JET (95) EMOTION;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393910
100;553;TOFAS-FIAT;MY FIORINO COMBI 1.3 M.JET (95) TREKKING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406128
100;554;TOFAS-FIAT;MY FIORINO PANORAMA 1.4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360585
100;555;TOFAS-FIAT;MY FIORINO PANORAMA 1.3 M.JET DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366847
100;556;TOFAS-FIAT;MY FIORINO PANORAMA 1.4 EMOTION;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374622
100;559;TOFAS-FIAT;DOBLO CARGO MAXI 1.3 M.JET (90) EURO4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376501
100;560;TOFAS-FIAT;DOBLO CARGO MAXI 1.3 M.JET 90 PLUS PACK;0;0;0;0;0;0;0;0;0;0;0;0;0;398418;382483
100;561;TOFAS-FIAT;ALBEA SOLE ACTIVE PLUS 1.4 FIRE (77);0;0;0;0;0;0;0;0;0;0;0;0;0;0;308494
100;562;TOFAS-FIAT;ALBEA SOLE ACTIVE PLUS 1.3 MULTIJET (70);0;0;0;0;0;0;0;0;0;0;0;0;0;0;293705
100;563;TOFAS-FIAT;ALBEA SOLE DYNAMIC PLUS 1.4 FIRE (77);0;0;0;0;0;0;0;0;0;0;0;0;0;0;344019
100;564;TOFAS-FIAT;ALBEA SOLE DYNAMIC PLUS 1.3 MULTIJET 70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316407
100;565;TOFAS-FIAT;ALBEA SOLE PREMIO PLUS 1.4 FIRE (77);0;0;0;0;0;0;0;0;0;0;0;0;0;0;351493
100;566;TOFAS-FIAT;ALBEA SOLE PREMIO PLUS 1.3 MULTIJET 70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348493
100;567;TOFAS-FIAT;DOBLO PANORAMA 1.4 (95) E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396435
100;568;TOFAS-FIAT;DOBLO PANORAMA 1.3 M.JET (90) E4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460151
100;569;TOFAS-FIAT;DOBLO PANORAMA 1.6 M.JET (105) E5;0;0;0;0;0;0;0;0;0;0;0;0;530858;497479;467042
100;570;TOFAS-FIAT;DOBLO PANORAMA 1.6 M.JET 90 C.MATIC E5;0;0;0;0;0;0;0;0;0;0;0;0;557259;528214;497102
100;571;TOFAS-FIAT;DOBLO PANORAMA PREMIO 1.3 M.JET (90) E4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;482615
100;572;TOFAS-FIAT;DOBLO PANORAMA PREMIO 1.6 M.JET (105) E5;0;0;0;0;0;0;0;0;0;0;0;640248;551010;518876;489191
100;573;TOFAS-FIAT;DOBLO  PAN.PREMIO 1.6 M.JET 90 C.TIC E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509638
100;574;TOFAS-FIAT;DOBLO CLASSIC CARGO 1.9 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355967
100;575;TOFAS-FIAT;DOBLO CLASSIC CARGO PLUS 1.9 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363346
100;576;TOFAS-FIAT;DOBLO CLASSIC COMBI PLUS 1.3 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393383
100;577;TOFAS-FIAT;DOBLO CLASSIC SAFELINE 1.3 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403719
100;578;TOFAS-FIAT;DOBLO CLASSIC COMBI 1.9 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403719
100;579;TOFAS-FIAT;DOBLO CLASSIC COMBI PLUS 1.9 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415638
100;580;TOFAS-FIAT;DOBLO CLASSIC SAFELINE 1.9 M.JET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410785
100;581;TOFAS-FIAT;DOBLO COMBI 1.3 M.JET (90) E4 MY LIFE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426191
100;582;TOFAS-FIAT;DOBLO COMBI 1.6 M.JET (105) E4 MY LIFE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446335
100;583;TOFAS-FIAT;DOBLO PANORAMA PREMIO 1.6 M.JET 90 E5 C.MATIC;0;0;0;0;0;0;0;0;0;0;0;696239;603233;568801;524666
100;584;TOFAS-FIAT;FIORINO PANORAMA 1.4 DYNAMIC E5;0;0;0;0;0;0;0;0;0;0;0;0;0;389423;360395
100;585;TOFAS-FIAT;FIORINO PANORAMA 1.3 M.JET 75 DYNAMIC E4;0;0;0;0;0;0;0;0;0;0;0;0;0;394444;366827
100;586;TOFAS-FIAT;FIORINO PANORAMA 1.4 EMOTION E5;0;0;0;0;0;0;0;0;0;0;0;0;0;401434;374622
100;587;TOFAS-FIAT;FIORINO PANORAMA 1.3 M.JET 75 EMOTION E4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418293
100;588;TOFAS-FIAT;FIORINO PANORAMA 1.3 M.JET 95 EMOTION E5;0;0;0;0;0;0;0;0;0;0;0;511290;473493;452255;424794
100;589;TOFAS-FIAT;PRATICO KAMYONET 1.6 105 M.JET PLUS PACK;0;0;0;0;0;0;0;0;496109;458258;405225;374467;345580;325375;302838
100;1001;TOFAS-FIAT;PRATICO KAMYONET 1.3 (90) M.JET;0;0;0;0;0;0;0;0;444273;403137;366195;337839;308247;288112;272873
100;1002;TOFAS-FIAT;PRATICO KAMYONET 1.3 M.JET (90) PLUS PACK;0;0;0;0;0;0;0;0;455706;415832;379878;344437;313718;294259;277207
100;1003;TOFAS-FIAT;PRATICO KAMYONET 1.6 M.JET (105);0;0;0;0;0;0;0;0;480903;442843;404376;373861;337097;319407;298059
100;1004;TOFAS-FIAT;PRATICO KAMYONET 2.0 M.JET (135);0;0;0;0;0;0;0;0;0;0;0;0;0;0;307580
100;1005;TOFAS-FIAT;PRATICO KAMYONET 2.0 135 M.JET PLUS PACK;0;0;0;0;0;0;0;0;0;0;0;0;358166;337360;314386
100;1006;TOFAS-FIAT;DOBLO COMBI 1.6 90 MJET E5 E.GANCE C.TIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492882
100;1007;TOFAS-FIAT;DOBLO COMBI 1.6 90 M.JET E5 PREMIO C.MATIC;0;0;0;0;0;0;0;0;0;0;0;605386;547983;501529;482243
100;1008;TOFAS-FIAT;DOBLO MAXI 1.3 90 M.JET E4 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0;0;0;474130;447530
100;1009;TOFAS-FIAT;LINEA ACTUAL 1.4 FIRE 77 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364602
100;1010;TOFAS-FIAT;LINEA ACTIVE PLUS 1.4 FIRE 77 E5;0;0;0;0;0;0;0;0;0;0;0;412415;385105;369708;354904
100;1011;TOFAS-FIAT;LINEA ACTIVE PLUS 1.6 MULTIJET 105 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389506
100;1012;TOFAS-FIAT;LINEA VIA 1.4 FIRE 77 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372718
100;1013;TOFAS-FIAT;LINEA VIA 1.3 MULTIJET 90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394123
100;1014;TOFAS-FIAT;LINEA VIA 1.6 MULTIJET 105 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389351
100;1015;TOFAS-FIAT;LINEA DYNAMIC PLUS 1.6 MULTIJET 105 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396895
100;1016;TOFAS-FIAT;LINEA EMOTION PLUS 1.6 MULTIJET 105 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;401882
100;1017;TOFAS-FIAT;LINEA VIA 1.6 MULTIJET 105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388156
100;1018;TOFAS-FIAT;FIORINO 1.3 MULTIJET 75 TREKKING;0;0;0;0;0;0;0;0;0;0;0;0;448029;431150;406411
100;1019;TOFAS-FIAT;FIORINO 1.3 MULTIJET 95 E5 TREKKING;0;0;0;0;0;0;0;0;0;0;0;0;456514;440412;415377
100;1020;TOFAS-FIAT;LINEA ACTUAL 1.3 MULTIJET 95 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370856
100;1021;TOFAS-FIAT;LINEA ACTIVE PLUS 1.3 MULTIJET 95 E5;0;0;0;0;0;0;0;0;0;0;0;454731;407581;387590;377541
100;1022;TOFAS-FIAT;LINEA VIA 1.3 MULTIJET 95 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377046
100;1023;TOFAS-FIAT;FIORINO COMBI 1.4 ACTIVE E5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310804
100;1024;TOFAS-FIAT;FIORINO COMBI 1.3 M.JET 75 ACTIVE E4 CL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355802
100;1025;TOFAS-FIAT;FIORINO COMBI 1.4 DYNAMIC E5;0;0;0;0;0;0;0;0;0;0;0;0;0;342452;317487
100;1026;TOFAS-FIAT;FIORINO COMBI 1.3 M.JET 75 DYNAMIC E4 CL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364375
100;1027;TOFAS-FIAT;FIORINO 1.3 M.JET 75 EMOTION E4 CL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387313
100;1028;TOFAS-FIAT;FIORINO COMBI 1.3 M.JET 95 EMOTION E5;0;0;0;0;0;0;0;0;0;0;0;0;448027;431303;411600
100;1029;TOFAS-FIAT;FIORINO CARGO 1.4 E5;0;0;0;0;0;0;0;0;0;0;0;0;0;309157;284563
100;1030;TOFAS-FIAT;FIORINO CARGO 1.4 PLUS E5;0;0;0;0;0;0;0;0;0;0;0;0;0;315384;293597
